npanxx	state	rate_center	ocn	line_class
949557	CA	IRVINE	671J	L
949558	CA	CAPITRNVLY	8826	V
949559	CA	IRVINE	9740	L
949560	CA	IRVINE	6006	W
949561	CA	IRVINE	981E	V
949562	CA	IRVINE	6010	W
949563	CA	SADLBK VLY	394L	L
949564	CA	IRVINE	6006	W
949565	CA	IRVINE	8826	V
949566	CA	NEWPORTBCH	9740	L
949567	CA	IRVINE	9740	L
949568	CA	IRVINE	6006	W
949569	CA	LAGUNA BCH	6006	W
949570	CA	IRVINE	8826	V
949571	CA	IRVINE	6006	W
949572	CA	IRVINE	6010	W
949573	CA	CAPITRNVLY	7139	V
949574	CA	NEWPORTBCH	9740	L
949575	CA	SADLBK VLY	6006	W
949576	CA	IRVINE	7240	L
949577	CA	IRVINE	649C	V
949578	CA	SADLBK VLY	6006	W
949579	CA	IRVINE	7229	L
949580	CA	SADLBK VLY	9740	L
949581	CA	SADLBK VLY	9740	L
949582	CA	SADLBK VLY	9740	L
949583	CA	SADLBK VLY	9740	L
949584	CA	RNCHOVIEJO	6010	W
949585	CA	IRVINE	9740	L
949586	CA	SADLBK VLY	9740	L
949587	CA	SADLBK VLY	9740	L
949588	CA	SADLBK VLY	9740	L
949589	CA	TRABUCO	9740	L
949590	CA	IRVINE	6006	W
949591	CA	IRVINE	6529	W
949592	CA	CAPITRNVLY	6010	W
949593	CA	LAGUNA BCH	981E	V
949594	CA	LAGUNA BCH	6529	W
949595	CA	SADLBK VLY	9740	L
949596	CA	IRVINE	6529	W
949597	CA	SADLBK VLY	9740	L
949598	CA	SADLBK VLY	9740	L
949599	CA	SADLBK VLY	671J	L
949600	CA	SADLBK VLY	394L	L
949601	CA	SADLBK VLY	6010	W
949602	CA	NEWPORTBCH	6529	W
949603	CA	SADLBK VLY	6010	W
949604	CA	SADLBK VLY	6006	W
949605	CA	SADLBK VLY	6006	W
949606	CA	CAPITRNVLY	7379	L
949607	CA	LAGUNA BCH	7139	V
949608	CA	IRVINE	8826	V
949609	CA	SADLBK VLY	9740	L
949610	CA	NEWPORTBCH	7240	L
949611	CA	XXXXXXXXXX	MULT	L
949612	CA	NEWPORTBCH	8826	V
949613	CA	LAGUNA BCH	8826	V
949614	CA	SADLBK VLY	7240	L
949615	CA	TRABUCO	6529	W
949616	CA	SADLBK VLY	7139	V
949617	CA	IRVINE	6010	W
949618	CA	IRVINE	6006	W
949619	CA	SADLBK VLY	394L	L
949620	CA	IRVINE	649C	V
949621	CA	IRVINE	6006	W
949622	CA	IRVINE	9740	L
949623	CA	IRVINE	7139	V
949624	CA	SADLBK VLY	6010	W
949625	CA	RNCHOVIEJO	7379	L
949627	CA	LAGUNA BCH	981E	V
949628	CA	TRABUCO	649C	V
949629	CA	NEWPORTBCH	7139	V
949630	CA	NEWPORTBCH	9740	L
949631	CA	NEWPORTBCH	9740	L
949632	CA	SADLBK VLY	6010	W
949633	CA	SADLBK VLY	6006	W
949634	CA	SADLBK VLY	6010	W
949635	CA	TRABUCO	9740	L
949636	CA	SADLBK VLY	6010	W
949637	CA	LAGUNA BCH	6010	W
949638	CA	SADLBK VLY	7718	V
949639	CA	SADLBK VLY	9740	L
949640	CA	NEWPORTBCH	9740	L
949641	CA	IRVINE	6006	W
949642	CA	NEWPORTBCH	9740	L
949643	CA	SADLBK VLY	9740	L
949644	CA	NEWPORTBCH	9740	L
949645	CA	NEWPORTBCH	9740	L
949646	CA	NEWPORTBCH	9740	L
949647	CA	SADLBK VLY	6010	W
949648	CA	IRVINE	6006	W
949649	CA	RNCHOVIEJO	649C	V
949650	CA	NEWPORTBCH	9740	L
949651	CA	IRVINE	9740	L
949652	CA	SADLBK VLY	516C	L
949653	CA	IRVINE	9740	L
949654	CA	IRVINE	9740	L
949655	CA	IRVINE	671J	L
949656	CA	IRVINE	6529	W
949657	CA	IRVINE	9748	L
949658	CA	SADLBK VLY	073H	V
949659	CA	IRVINE	6006	W
949660	CA	IRVINE	9740	L
949661	CA	CAPITRNVLY	9740	L
949662	CA	NEWPORTBCH	793K	L
949663	CA	LAGUNA BCH	6010	W
949664	CA	IRVINE	6010	W
949665	CA	IRVINE	6529	W
949666	CA	TRABUCO	7379	L
949667	CA	SADLBK VLY	981E	V
949668	CA	IRVINE	197D	V
949669	CA	CAPITRNVLY	965H	L
949670	CA	CAPITRNVLY	495J	L
949671	CA	IRVINE	7229	L
949672	CA	SADLBK VLY	9740	L
949673	CA	NEWPORTBCH	9740	L
949674	CA	NEWPORTBCH	6010	W
949675	CA	NEWPORTBCH	9740	L
949676	CA	IRVINE	649C	V
949677	CA	IRVINE	6006	W
949678	CA	IRVINE	6529	W
949679	CA	IRVINE	394L	L
949680	CA	SADLBK VLY	7718	V
949681	CA	IRVINE	671J	L
949682	CA	CAPITRNVLY	8826	V
949683	CA	SADLBK VLY	6006	W
949684	CA	LAGUNA BCH	6010	W
949685	CA	SADLBK VLY	6529	W
949686	CA	IRVINE	965H	L
949687	CA	CAPITRNVLY	6529	W
949688	CA	NEWPORTBCH	965H	L
949689	CA	IRVINE	6529	W
949690	CA	SADLBK VLY	6529	W
949691	CA	NEWPORTBCH	6529	W
949692	CA	LAGUNA BCH	6010	W
949693	CA	TRABUCO	649C	V
949694	CA	TRABUCO	649C	V
949695	CA	IRVINE	671J	L
949696	CA	SADLBK VLY	965H	L
949697	CA	IRVINE	6006	W
949698	CA	NEWPORTBCH	7718	V
949699	CA	SADLBK VLY	9740	L
949700	CA			L
949701	CA	IRVINE	6006	W
949702	CA	RNCHOVIEJO	6010	W
949703	CA	IRVINE	671J	L
949704	CA	TRABUCO	981E	V
949705	CA	IRVINE	7718	V
949706	CA	NEWPORTBCH	394L	L
949707	CA	SADLBK VLY	9740	L
949708	CA	IRVINE	7718	V
949709	CA	TRABUCO	394L	L
949710	CA	CAPITRNVLY	671J	L
949711	CA	XXXXXXXXXX	MULT	L
949712	CA	SADLBK VLY	6529	W
949713	CA	TRABUCO	394L	L
949715	CA	LAGUNA BCH	394L	L
949716	CA	SADLBK VLY	394L	L
949717	CA	NEWPORTBCH	9740	L
949718	CA	NEWPORTBCH	9740	L
949719	CA	NEWPORTBCH	9740	L
949720	CA	NEWPORTBCH	9740	L
949721	CA	NEWPORTBCH	9740	L
949722	CA	NEWPORTBCH	9740	L
949723	CA	NEWPORTBCH	9740	L
949724	CA	IRVINE	9740	L
949725	CA	IRVINE	9740	L
949726	CA	IRVINE	9740	L
949727	CA	IRVINE	9740	L
949728	CA	RNCHOVIEJO	9740	L
949729	CA	NEWPORTBCH	9740	L
949730	CA	LAGUNA BCH	6010	W
949731	CA	NEWPORTBCH	6529	W
949732	CA	IRVINE	6529	W
949733	CA	IRVINE	9740	L
949734	CA	NEWPORTBCH	7139	V
949735	CA	IRVINE	6010	W
949736	CA	NEWPORTBCH	965H	L
949737	CA	IRVINE	9740	L
949738	CA	IRVINE	6010	W
949739	CA	IRVINE	073H	V
949740	CA	NEWPORTBCH	649C	V
949741	CA	LAGUNA BCH	6006	W
949742	CA	TRABUCO	6529	W
949743	CA	IRVINE	8826	V
949744	CA	IRVINE	965H	L
949745	CA	IRVINE	7229	L
949746	CA	LAGUNA BCH	6010	W
949748	CA	IRVINE	6529	W
949749	CA	IRVINE	649C	V
949750	CA	TRABUCO	7718	V
949751	CA	IRVINE	671J	L
949752	CA	IRVINE	9740	L
949753	CA	IRVINE	9740	L
949754	CA	IRVINE	9740	L
949755	CA	CAPITRNVLY	965H	L
949756	CA	IRVINE	9740	L
949757	CA	IRVINE	9740	L
949758	CA	LAGUNA BCH	6010	W
949759	CA	NEWPORTBCH	9740	L
949760	CA	NEWPORTBCH	9740	L
949761	CA	CAPITRNVLY	6006	W
949762	CA	SADLBK VLY	649C	V
949763	CA	NEWPORTBCH	6006	W
949764	CA	NEWPORTBCH	9740	L
949765	CA	LAGUNA BCH	6010	W
949766	CA	TRABUCO	9740	L
949767	CA	SADLBK VLY	7379	L
949768	CA	SADLBK VLY	9740	L
949769	CA	IRVINE	6006	W
949770	CA	SADLBK VLY	9740	L
949771	CA	IRVINE	649C	V
949772	CA	LAGUNA BCH	6010	W
949773	CA	NEWPORTBCH	965H	L
949774	CA	IRVINE	8826	V
949775	CA	SADLBK VLY	6529	W
949776	CA	CAPITRNVLY	965H	L
949777	CA	IRVINE	671J	L
949778	CA	SADLBK VLY	965H	L
949779	CA	LAGUNA BCH	965H	L
949780	CA	LAGUNA BCH	6010	W
949781	CA	NEWPORTBCH	981E	V
949782	CA	LAGUNA BCH	649C	V
949783	CA	IRVINE	9740	L
949784	CA	IRVINE	9740	L
949785	CA	TRABUCO	649C	V
949786	CA	IRVINE	9740	L
949787	CA	SADLBK VLY	965H	L
949788	CA	IRVINE	9740	L
949789	CA	IRVINE	9740	L
949790	CA	IRVINE	9740	L
949791	CA	NEWPORTBCH	671J	L
949792	CA	IRVINE	6529	W
949793	CA	LAGUNA BCH	7480	L
949794	CA	IRVINE	9740	L
949795	CA	IRVINE	6529	W
949796	CA	CAPITRNVLY	6529	W
949797	CA	IRVINE	9740	L
949798	CA	IRVINE	9740	L
949799	CA	RNCHOVIEJO	649C	V
949800	CA	IRVINE	981E	V
949801	CA	SADLBK VLY	6006	W
949802	CA	SADLBK VLY	649C	V
949803	CA	NEWPORTBCH	6529	W
949804	CA	RNCHOVIEJO	6006	W
949805	CA	IRVINE	649C	V
949806	CA	CAPITRNVLY	7229	L
949807	CA	NEWPORTBCH	649C	V
949808	CA	NEWPORTBCH	9262	L
949809	CA	IRVINE	9740	L
949810	CA	SADLBK VLY	649C	V
949811	CA	XXXXXXXXXX	MULT	L
949812	CA	IRVINE	6006	W
949813	CA	LAGUNA BCH	899D	W
949814	CA	IRVINE	6006	W
949815	CA	NEWPORTBCH	6006	W
949816	CA	LAGUNA BCH	649C	V
949817	CA	SADLBK VLY	197D	V
949818	CA	IRVINE	649C	V
949819	CA	IRVINE	6006	W
949820	CA	NEWPORTBCH	6529	W
949821	CA	CAPITRNVLY	6529	W
949822	CA	IRVINE	965H	L
949823	CA	IRVINE	9740	L
949824	CA	IRVINE	9740	L
949825	CA	IRVINE	829J	L
949826	CA	NEWPORTBCH	516J	L
949827	CA	IRVINE	6006	W
949828	CA	LAGUNA BCH	965H	L
949829	CA	SADLBK VLY	9740	L
949830	CA	SADLBK VLY	9740	L
949831	CA	SADLBK VLY	9740	L
949832	CA	SADLBK VLY	516J	L
949833	CA	IRVINE	9740	L
949834	CA	LAGUNA BCH	6010	W
949835	CA	TRABUCO	671J	L
949836	CA	IRVINE	899D	W
949837	CA	SADLBK VLY	9740	L
949838	CA	IRVINE	9740	L
949839	CA	IRVINE	6529	W
949840	CA	CAPITRNVLY	6529	W
949841	CA	CAPITRNVLY	649C	V
949842	CA	CAPITRNVLY	6529	W
949843	CA	LAGUNA BCH	6010	W
949844	CA	CAPITRNVLY	965H	L
949845	CA	NEWPORTBCH	6006	W
949847	CA	NEWPORTBCH	6529	W
949848	CA	LAGUNA BCH	965H	L
949849	CA	NEWPORTBCH	624H	V
949850	CA	IRVINE	624H	V
949851	CA	IRVINE	9740	L
949852	CA	IRVINE	9740	L
949854	CA	IRVINE	9740	L
949855	CA	SADLBK VLY	9740	L
949856	CA	IRVINE	9740	L
949857	CA	IRVINE	9740	L
949858	CA	TRABUCO	9740	L
949859	CA	SADLBK VLY	9740	L
949860	CA	SADLBK VLY	7139	V
949861	CA	IRVINE	6010	W
949862	CA	IRVINE	9740	L
949863	CA	IRVINE	9740	L
949864	CA	IRVINE	671J	L
949865	CA	NEWPORTBCH	6010	W
949866	CA	SADLBK VLY	965H	L
949867	CA	NEWPORTBCH	965H	L
949868	CA	IRVINE	649C	V
949869	CA	IRVINE	6010	W
949870	CA	IRVINE	671J	L
949872	CA	IRVINE	899D	W
949873	CA	NEWPORTBCH	8826	V
949874	CA	RNCHOVIEJO	6010	W
949875	CA	NEWPORTBCH	6529	W
949876	CA	SADLBK VLY	649C	V
949877	CA	NEWPORTBCH	649C	V
949878	CA	IRVINE	6010	W
949879	CA	LAGUNA BCH	6006	W
949880	CA	IRVINE	373F	V
949881	CA	NEWPORTBCH	965H	L
949882	CA	IRVINE	649C	V
949883	CA	CAPITRNVLY	6529	W
949884	CA	SADLBK VLY	6006	W
949885	CA	IRVINE	7240	L
949886	CA	RNCHOVIEJO	965H	L
949887	CA	NEWPORTBCH	6010	W
949888	CA	TRABUCO	9740	L
949889	CA	IRVINE	965H	L
949890	CA	TRABUCO	649C	V
949891	CA	NEWPORTBCH	6010	W
949892	CA	IRVINE	7139	V
949893	CA	RNCHOVIEJO	6529	W
949894	CA	SADLBK VLY	649C	V
949895	CA	IRVINE	981E	V
949896	CA	CAPITRNVLY	981E	V
949897	CA	NEWPORTBCH	6529	W
949898	CA	IRVINE	965H	L
949899	CA	CAPITRNVLY	649C	V
949900	CA	SADLBK VLY	671J	L
949901	CA	IRVINE	981E	V
949902	CA	SADLBK VLY	6006	W
949903	CA	NEWPORTBCH	6529	W
949904	CA	SADLBK VLY	6006	W
949907	CA	SADLBK VLY	6006	W
949908	CA	SADLBK VLY	6006	W
949909	CA	SADLBK VLY	490J	W
949910	CA	IRVINE	6529	W
949911	CA	XXXXXXXXXX	MULT	L
949912	CA	IRVINE	6006	W
949916	CA	SADLBK VLY	394L	L
949917	CA	SADLBK VLY	6006	W
949918	CA	SADLBK VLY	649C	V
949919	CA	CAPITRNVLY	965H	L
949920	CA	IRVINE	649C	V
949922	CA	NEWPORTBCH	6006	W
949923	CA	IRVINE	9740	L
949926	CA	IRVINE	9740	L
949927	CA	NEWPORTBCH	649C	V
949929	CA	IRVINE	899D	W
949930	CA	IRVINE	7240	L
949932	CA	IRVINE	9740	L
949933	CA	NEWPORTBCH	6006	W
949936	CA	IRVINE	9740	L
949938	CA	IRVINE	649C	V
949939	CA	SADLBK VLY	6006	W
949940	CA	CAPITRNVLY	9740	L
949942	CA	NEWPORTBCH	899D	W
949943	CA	IRVINE	6006	W
949944	CA	IRVINE	6967	W
949945	CA	NEWPORTBCH	6010	W
949946	CA	SADLBK VLY	965H	L
949948	CA	NEWPORTBCH	6529	W
949949	CA	CAPITRNVLY	649C	V
949950	CA			L
949951	CA	SADLBK VLY	9740	L
949954	CA	IRVINE	8826	V
949955	CA	IRVINE	9740	L
949958	CA			L
949959	CA			L
949963	CA	SADLBK VLY	7894	L
949966	CA	IRVINE	965H	L
949969	CA	IRVINE	965H	L
949973	CA	CAPITRNVLY	829J	L
949975	CA	IRVINE	9740	L
949976	CA			L
949977	CA	IRVINE	9740	L
949978	CA	IRVINE	965H	L
949979	CA	IRVINE	649C	V
949981	CA	IRVINE	6010	W
949986	CA	SADLBK VLY	6006	W
949987	CA	CAPITRNVLY	649C	V
949988	CA	IRVINE	7240	L
949989	CA	LAGUNA BCH	965H	L
949990	CA	SADLBK VLY	965H	L
949991	CA	NEWPORTBCH	965H	L
949992	CA	IRVINE	965H	L
949993	CA	CAPITRNVLY	965H	L
949994	CA	SADLBK VLY	649C	V
949995	CA	LAGUNA BCH	965H	L
949996	CA	NEWPORTBCH	965H	L
949997	CA	TRABUCO	965H	L
949998	CA	RNCHOVIEJO	965H	L
949999	CA	NEWPORTBCH	671J	L
951200	CA	MURRIETA	6010	W
951201	CA	RIVERSIDE	6006	W
951202	CA	RIVERSIDE	6006	W
951203	CA	RIVERSIDE	6006	W
951204	CA	RIVERSIDE	6006	W
951205	CA	RIVERSIDE	6006	W
951206	CA	RIVERSIDE	6006	W
951207	CA	CORONA	6529	W
951208	CA	MORENO	793K	L
951209	CA	MORENO	6010	W
951210	CA	PERRIS	6529	W
951211	CA	XXXXXXXXXX	MULT	L
951212	CA	RIVERSIDE	6006	W
951213	CA	RIVERSIDE	6529	W
951214	CA	MORENO	6006	W
951215	CA	WOODCREST	792K	L
951216	CA	TEMECULA	6529	W
951217	CA	RIVERSIDE	6006	W
951218	CA	RIVERSIDE	6006	W
951219	CA	MURRIETA	899D	W
951220	CA	CORONA	899D	W
951221	CA	MORENO	981E	V
951222	CA	RIVERSIDE	9740	L
951223	CA	HEMT HMLD	2319	L
951224	CA	RIVERSIDE	899D	W
951225	CA	TEMECULA	793K	L
951226	CA	ELSINORE	7229	L
951227	CA	CORONA	6529	W
951228	CA	ELSINORE	981E	V
951229	CA	PERRIS	6529	W
951230	CA	PERRIS	6529	W
951231	CA	RIVERSIDE	8826	V
951232	CA	RIVERSIDE	899D	W
951233	CA	RIVERSIDE	6006	W
951234	CA	TEMECULA	6529	W
951235	CA	RIVERSIDE	6006	W
951236	CA	RIVERSIDE	6010	W
951237	CA	RIVERSIDE	6010	W
951238	CA	PERRIS	6006	W
951239	CA	MURRIETA	899D	W
951240	CA	TEMECULA	6006	W
951241	CA	RIVERSIDE	899D	W
951242	CA	MORENO	2319	L
951243	CA	MORENO	2319	L
951244	CA	SUN CITY	2319	L
951245	CA	ELSINORE	2319	L
951246	CA	SUN CITY	2319	L
951247	CA	MORENO	2319	L
951248	CA	RIVERSIDE	9740	L
951249	CA	MURRIETA	6010	W
951250	CA	RIVERSIDE	899D	W
951251	CA	MORENO	8826	V
951252	CA	TEMECULA	515J	L
951253	CA	ELSINORE	7718	V
951254	CA	CORONA	899D	W
951255	CA	RIVERSIDE	6006	W
951256	CA	CORONA	7139	V
951257	CA	IDYLLWILD	8826	V
951258	CA	CORONA	6010	W
951259	CA	PERRIS	6529	W
951260	CA	HEMT HEMT	6529	W
951261	CA	RIVERSIDE	899D	W
951262	CA	HEMT ANZA	252F	L
951263	CA	RIVERSIDE	8826	V
951264	CA	CORONA	6010	W
951265	CA	TEMECULA	6010	W
951266	CA	RIVERSIDE	373F	V
951267	CA	BANNING	649C	V
951268	CA	CORONA	7240	L
951269	CA	MORENO	899D	W
951270	CA	CORONA	9740	L
951271	CA	CORONA	8826	V
951272	CA	CORONA	9740	L
951273	CA	CORONA	9740	L
951274	CA	RIVERSIDE	9740	L
951275	CA	RIVERSIDE	9740	L
951276	CA	RIVERSIDE	9740	L
951277	CA	TEMSCL CNY	9740	L
951278	CA	CORONA	9740	L
951279	CA	CORONA	9740	L
951280	CA	CORONA	9740	L
951281	CA	CORONA	7379	L
951282	CA	HEMT HEMT	6006	W
951283	CA	CORONA	6529	W
951284	CA	CORONA	671J	L
951285	CA	ELSINORE	6006	W
951286	CA	RIVERSIDE	899D	W
951287	CA	PERRIS	6006	W
951288	CA	RIVERSIDE	6010	W
951289	CA	RIVERSIDE	8826	V
951290	CA	MURRIETA	981E	V
951291	CA	ELSINORE	981E	V
951292	CA	HEMT SNJC	981E	V
951293	CA	PERRIS	981E	V
951294	CA	TEMECULA	6010	W
951295	CA	RIVERSIDE	6006	W
951296	CA	TEMECULA	2319	L
951297	CA	TEMECULA	6006	W
951298	CA	CORONA	7229	L
951299	CA	ARLINGTON	7229	L
951300	CA	RIVERSIDE	671J	L
951301	CA	SUN CITY	2319	L
951302	CA	TEMECULA	2319	L
951303	CA	TEMECULA	2319	L
951304	CA	MURRIETA	2319	L
951305	CA	HEMT HEMT	981E	V
951306	CA	HEMT HEMT	2319	L
951307	CA	ARLINGTON	649C	V
951308	CA	TEMECULA	2319	L
951309	CA	SUN CITY	857F	L
951310	CA	CORONA	6010	W
951311	CA	XXXXXXXXXX	MULT	L
951312	CA	RIVERSIDE	6010	W
951313	CA	RIVERSIDE	6010	W
951314	CA	CORONA	6010	W
951315	CA	RIVERSIDE	6010	W
951316	CA	CORONA	6010	W
951317	CA	CORONA	6010	W
951318	CA	RIVERSIDE	6010	W
951319	CA	MURRIETA	6006	W
951320	CA	RIVERSIDE	9740	L
951321	CA	RIVERSIDE	9740	L
951322	CA	PERRIS	857F	L
951323	CA	RIVERSIDE	6010	W
951324	CA	ARLINGTON	8826	V
951325	CA	HEMT HMLD	7139	V
951326	CA	TEMECULA	7379	L
951327	CA	HEMT SNJC	7379	L
951328	CA	RIVERSIDE	9740	L
951329	CA	RIVERSIDE	7229	L
951330	CA	HEMT HEMT	6006	W
951331	CA	TEMECULA	6006	W
951332	CA	MIRA LOMA	792K	L
951333	CA	RIVERSIDE	6010	W
951334	CA	RIVERSIDE	6529	W
951335	CA	RIVERSIDE	981E	V
951336	CA	CORONA	649C	V
951337	CA	MORENO	6006	W
951338	CA	TEMSCL CNY	8826	V
951339	CA	CORONA	508J	L
951340	CA	CORONA	9740	L
951341	CA	RIVERSIDE	9740	L
951342	CA	RIVERSIDE	9740	L
951343	CA	ARLINGTON	9740	L
951344	CA	RIVERSIDE	981E	V
951345	CA	PERRIS	6529	W
951346	CA	RIVERSIDE	7379	L
951347	CA	RIVERSIDE	6529	W
951348	CA	MURRIETA	649C	V
951349	CA	PERRIS	6529	W
951350	CA	HEMT SNJC	373F	V
951351	CA	ARLINGTON	9740	L
951352	CA	ARLINGTON	9740	L
951353	CA	ARLINGTON	9740	L
951354	CA	ARLINGTON	9740	L
951355	CA	PERRIS	6529	W
951356	CA	CORONA	649C	V
951357	CA	HEMT HEMT	373F	V
951358	CA	ARLINGTON	9740	L
951359	CA	ARLINGTON	9740	L
951360	CA	MIRA LOMA	9740	L
951361	CA	MIRA LOMA	9740	L
951362	CA	MIRA LOMA	9262	L
951363	CA	MORENO	508J	L
951364	CA	HEMT SAGE	649C	V
951365	CA	TEMECULA	373F	V
951366	CA	LAKEVIEWNU	373F	V
951367	CA	RIVERSIDE	671J	L
951368	CA	RIVERSIDE	7718	V
951369	CA	RIVERSIDE	9740	L
951370	CA	SUN CITY	6006	W
951371	CA	CORONA	9740	L
951372	CA	CORONA	9740	L
951373	CA	ARLINGTON	8826	V
951374	CA	RIVERSIDE	981E	V
951375	CA	TEMECULA	7718	V
951376	CA	ARLINGTON	6529	W
951377	CA	RIVERSIDE	6529	W
951378	CA	PERRIS	6529	W
951379	CA	MORENO	793K	L
951380	CA	HEMT HEMT	6529	W
951381	CA	BANNING	981E	V
951382	CA	TEMSCL CNY	981E	V
951383	CA	TEMECULA	8826	V
951384	CA	RIVERSIDE	8826	V
951385	CA	PERRIS	6529	W
951386	CA	WOODCREST	6529	W
951387	CA	MURRIETA	7240	L
951388	CA	HEMT HMLD	6010	W
951389	CA	HEMT ANZA	649C	V
951390	CA	HEMT HEMT	8826	V
951391	CA	HEMT HEMT	6010	W
951392	CA	HEMT HEMT	6006	W
951393	CA	CORONA	7240	L
951394	CA	RIVERSIDE	981E	V
951395	CA	TEMECULA	6010	W
951396	CA	ARLINGTON	6006	W
951397	CA	MURRIETA	6010	W
951398	CA	WOODCREST	6006	W
951399	CA	ELSINORE	793K	L
951400	CA	PERRIS	649C	V
951401	CA	TEMECULA	6006	W
951402	CA	BANNING	8826	V
951403	CA	CORONA	6006	W
951404	CA	TEMECULA	649C	V
951405	CA	RIVERSIDE	6529	W
951406	CA	ARLINGTON	792K	L
951407	CA	CORONA	792K	L
951408	CA	MURRIETA	6010	W
951409	CA	ELSINORE	981E	V
951410	CA	RIVERSIDE	6529	W
951411	CA	XXXXXXXXXX	MULT	L
951412	CA	MURRIETA	793K	L
951413	CA	MORENO	2319	L
951414	CA	TEMECULA	6006	W
951415	CA	CORONA	6006	W
951416	CA	MIRA LOMA	981E	V
951417	CA	MURRIETA	649C	V
951418	CA	PERRIS	6529	W
951419	CA	MORENO	793K	L
951420	CA	PERRIS	6529	W
951421	CA	MORENO	6529	W
951422	CA	PERRIS	899D	W
951423	CA	PERRIS	508J	L
951425	CA	RIVERSIDE	899D	W
951426	CA	HEMT SNJC	6529	W
951427	CA	CORONA	516C	L
951428	CA	TEMECULA	6006	W
951429	CA	WOODCREST	516C	L
951430	CA	SUN CITY	6006	W
951431	CA	COLTON	9740	L
951432	CA	CORONA	671J	L
951433	CA	TEMSCL CNY	6006	W
951434	CA	SUN CITY	7139	V
951435	CA	PERRIS	7718	V
951436	CA	PERRIS	6529	W
951437	CA	PERRIS	6529	W
951438	CA	HEMT HEMT	6529	W
951439	CA	HEMT SAGE	981E	V
951440	CA	MURRIETA	6006	W
951441	CA	ARLINGTON	6529	W
951442	CA	PERRIS	6529	W
951443	CA	PERRIS	2319	L
951444	CA	CORONA	981E	V
951445	CA	MURRIETA	6529	W
951446	CA	ARLINGTON	6529	W
951447	CA	MURRIETA	6529	W
951448	CA	PERRIS	6529	W
951449	CA	PERRIS	8826	V
951450	CA	PERRIS	899D	W
951451	CA	HEMT SNJC	899D	W
951452	CA	RIVERSIDE	6010	W
951453	CA	RIVERSIDE	6529	W
951454	CA	CORONA	6529	W
951455	CA	MORENO	6010	W
951456	CA	MIRA LOMA	6529	W
951457	CA	ELSINORE	6006	W
951458	CA	SUN CITY	6006	W
951459	CA	ELSINORE	6010	W
951460	CA	CORONA	981E	V
951461	CA	MURRIETA	2319	L
951462	CA	RIVERSIDE	6529	W
951463	CA	CORONA	6529	W
951464	CA	PERRIS	6529	W
951465	CA	RIVERSIDE	981E	V
951466	CA	TEMECULA	6006	W
951467	CA	HEMT HMLD	6010	W
951468	CA	IDYLLWILD	7229	L
951469	CA	TEMECULA	0051	L
951470	CA	ARLINGTON	6010	W
951471	CA	ELSINORE	2319	L
951472	CA	MORENO	6010	W
951473	CA	MURRIETA	6006	W
951474	CA	HEMT SNJC	8826	V
951475	CA	CORONA	6529	W
951476	CA	ARLINGTON	6529	W
951477	CA	MURRIETA	6529	W
951478	CA	MORENO	6006	W
951479	CA	CORONA	7229	L
951480	CA	HEMT HEMT	6529	W
951481	CA	WOODCREST	6010	W
951482	CA	CORONA	6529	W
951483	CA	PERRIS	6010	W
951484	CA	HEMT HEMT	6529	W
951485	CA	MORENO	2319	L
951486	CA	MORENO	2319	L
951487	CA	HEMT SNJC	2319	L
951488	CA	MORENO	2319	L
951489	CA	MORENO	8826	V
951490	CA	PERRIS	2319	L
951491	CA	TEMECULA	2319	L
951492	CA	HEMT HEMT	2319	L
951493	CA	CORONA	7139	V
951494	CA	IDYLLWILD	7240	L
951495	CA	RIVERSIDE	7139	V
951496	CA	CORONA	6006	W
951497	CA	MORENO	6529	W
951498	CA	ELSINORE	899D	W
951499	CA	BANNING	649C	V
951500	CA	RIVERSIDE	6010	W
951501	CA	TEMECULA	6006	W
951502	CA	HEMT HEMT	981E	V
951503	CA	PERRIS	6529	W
951504	CA	RIVERSIDE	9748	L
951505	CA	RIVERSIDE	6006	W
951506	CA	TEMECULA	2319	L
951507	CA	MIRA LOMA	6010	W
951508	CA	CORONA	7240	L
951509	CA	ARLINGTON	9740	L
951511	CA	XXXXXXXXXX	MULT	L
951512	CA	RIVERSIDE	7139	V
951513	CA	HEMT HMLD	6010	W
951514	CA	TEMECULA	7139	V
951515	CA	CORONA	6529	W
951516	CA	SUN CITY	7229	L
951517	CA	TEMECULA	6006	W
951518	CA	MORENO	6529	W
951519	CA	TEMSCL CNY	6529	W
951520	CA	CORONA	9740	L
951521	CA	RIVERSIDE	6010	W
951522	CA	RIVERSIDE	6010	W
951523	CA	CORONA	7718	V
951524	CA	BANNING	793K	L
951525	CA	ARLINGTON	6529	W
951526	CA	TEMECULA	6529	W
951527	CA	IDYLLWILD	8826	V
951528	CA	TEMECULA	197D	V
951529	CA	RIVERSIDE	6006	W
951530	CA	RIVERSIDE	671J	L
951531	CA	CORONA	671J	L
951532	CA	CORONA	6006	W
951533	CA	RIVERSIDE	6006	W
951534	CA	RIVERSIDE	792K	L
951535	CA	MURRIETA	197D	V
951536	CA	RIVERSIDE	6529	W
951537	CA	HEMT HEMT	7718	V
951538	CA	RIVERSIDE	6529	W
951539	CA	ARLINGTON	6010	W
951540	CA	LAKEVIEWNU	649C	V
951541	CA	TEMECULA	8826	V
951542	CA	RIVERSIDE	6010	W
951543	CA	RIVERSIDE	8826	V
951544	CA	RIVERSIDE	6529	W
951545	CA	CORONA	6529	W
